People_ID,d20,d21,d22,d23,d24,d25,d26,d27
2322,286,357,443,549,676,824,1005,1219
2323,276,346,431,535,658,803,980,1189
2324,185,236,300,376,465,571,700,854
2325,320,399,493,606,743,905,1100,1334
2326,213,272,341,426,527,645,790,961
2327,119,157,202,257,324,401,497,610
2328,326,405,502,617,754,918,1116,1353
2329,147,190,245,310,389,480,592,723
2330,228,288,362,450,554,678,830,1009
2331,162,210,268,338,421,518,635,776
2332,391,482,595,732,895,1087,1320,1597
2333,403,499,615,756,923,1120,1360,1645
2334,392,484,595,731,893,1084,1316,1593
2335,157,202,257,323,402,495,609,744
2336,350,436,539,661,810,985,1195,1449
2337,215,272,342,425,524,641,784,955
2338,182,232,293,368,458,563,691,843
2339,313,390,482,596,730,889,1081,1311
2340,347,432,535,659,804,978,1189,1440
2341,120,160,209,267,335,415,514,630
2342,261,327,407,503,619,756,922,1120
2343,410,506,623,762,930,1129,1369,1657
2344,119,159,206,265,335,414,511,627
2345,444,548,673,822,1002,1215,1472,1780
2346,231,292,367,457,565,691,844,1027
2347,266,334,416,518,635,775,945,1148
2348,311,389,481,595,731,890,1083,1313
2349,402,495,610,746,910,1105,1339,1621
2350,434,535,658,806,983,1193,1445,1748
2351,259,324,405,501,615,751,916,1113
2352,289,363,451,557,684,834,1016,1233
2353,207,264,333,414,510,626,765,932
2354,199,252,319,397,491,603,739,900
2355,383,475,586,718,875,1064,1292,1564
2356,230,291,363,454,559,684,835,1016
2357,209,264,331,413,512,628,770,937
2358,388,482,592,728,889,1080,1311,1587
2359,128,170,220,279,351,434,537,657
2360,437,539,664,813,991,1202,1457,1762
2361,413,511,627,767,934,1134,1375,1664
2362,409,504,621,760,928,1126,1368,1654
2363,326,404,500,615,752,915,1112,1349
2364,358,446,551,676,828,1007,1223,1481
2365,429,531,651,796,969,1176,1427,1726
2366,313,389,483,594,730,888,1082,1311
2367,118,156,201,257,324,401,497,610
2368,293,365,454,560,687,838,1020,1238
2369,268,337,421,519,637,777,947,1150
2370,325,403,500,615,753,916,1114,1351
2371,135,175,227,287,360,444,548,671
2372,166,213,271,342,426,524,642,785
2373,146,191,246,313,391,483,594,727
2374,326,405,503,620,760,925,1126,1364
2375,124,165,213,272,343,425,525,644
2376,131,170,221,280,352,436,537,659
2377,212,270,339,421,521,638,780,950
2378,173,222,280,354,440,540,663,809
2379,275,343,428,532,655,798,973,1181
2380,255,322,401,497,610,745,909,1104
2381,219,276,345,432,535,655,802,975
2382,191,242,305,380,470,577,708,863
2383,292,364,451,556,682,832,1012,1229
2384,116,153,198,255,320,398,492,604
2385,238,302,376,468,576,704,861,1046
2386,179,229,291,367,457,562,689,841
2387,427,525,645,791,964,1169,1418,1715
2388,402,498,613,752,919,1116,1355,1639
2389,292,365,454,562,691,842,1025,1244
2390,162,210,267,336,418,515,632,772
2391,305,379,469,577,708,862,1050,1273
2392,297,369,459,568,698,851,1035,1256
2393,287,357,443,548,672,820,999,1212
2394,295,370,458,568,698,850,1036,1256
2395,364,451,558,684,834,1014,1231,1491
2396,159,206,262,331,412,507,624,762
2397,348,434,535,656,801,974,1185,1435
2398,338,420,518,639,782,951,1157,1402
2399,214,270,340,426,527,646,790,962
2400,286,358,445,552,678,827,1007,1222
2401,209,267,334,416,513,628,770,937
2402,117,154,201,259,324,402,496,610
2403,118,158,205,260,327,405,500,614
2404,169,218,278,351,438,539,660,807
2405,265,334,415,516,636,776,945,1148
2406,246,311,389,484,597,729,890,1082
2407,199,254,319,397,492,604,738,900
2408,378,467,575,708,864,1049,1276,1544
2409,414,512,628,769,937,1138,1380,1670
2410,125,165,213,272,342,423,521,640
2411,216,273,342,428,530,649,792,965
2412,368,458,566,697,850,1033,1255,1519
2413,300,374,463,573,704,858,1043,1266
2414,404,501,616,754,922,1119,1357,1642
2415,364,453,558,684,837,1017,1235,1496
2416,438,542,665,816,994,1206,1463,1769
2417,376,466,575,706,863,1048,1274,1542
2418,360,445,548,676,825,1003,1218,1475
2419,158,205,260,329,411,506,622,760
2420,425,526,647,792,967,1174,1423,1722
2421,268,338,421,519,637,777,947,1150
2422,345,429,530,652,799,971,1181,1430
2423,172,219,280,354,438,539,661,807
2424,205,259,326,409,505,619,757,922
2425,111,149,194,250,313,389,483,593
2426,329,409,505,624,765,931,1131,1371
2427,313,389,481,591,726,884,1077,1305
2428,116,153,200,258,325,403,497,611
2429,280,350,434,539,662,808,986,1196
2430,430,531,653,798,973,1181,1431,1731
2431,395,487,600,736,898,1091,1324,1602
2432,403,497,611,748,914,1109,1347,1629
2433,390,481,591,726,888,1078,1308,1583
2434,147,191,245,310,389,480,589,721
2435,417,516,636,780,950,1152,1397,1690
2436,235,296,372,464,572,699,855,1039
2437,444,546,672,820,1000,1213,1471,1779
2438,423,524,644,789,963,1169,1418,1715
2439,395,489,601,739,901,1094,1326,1606
2440,270,337,420,520,639,780,950,1154
2441,222,279,351,439,542,663,812,987
2442,277,346,432,537,660,804,980,1190
2443,370,459,566,696,850,1034,1255,1520
2444,249,312,390,482,593,725,884,1075
2445,312,387,481,596,729,887,1079,1309
2446,159,207,264,332,413,508,624,763
2447,223,282,355,440,543,664,811,987
2448,153,199,254,321,401,495,607,743
2449,289,360,448,553,677,825,1005,1220
2450,141,183,235,297,371,458,565,691
2451,299,373,464,575,706,860,1046,1269
2452,117,153,201,255,321,399,493,606
2453,391,484,595,729,889,1080,1310,1586
2454,118,156,202,257,322,400,496,608
2455,253,319,399,495,608,742,906,1101
2456,434,535,658,806,983,1193,1445,1748
2457,253,319,397,490,605,739,902,1096
2458,406,502,617,756,924,1122,1360,1646
2459,176,226,286,359,447,550,676,824
2460,192,246,312,391,485,595,728,888
2461,303,380,472,583,714,870,1059,1284
2462,283,355,441,545,670,817,995,1208
2463,194,246,310,387,481,590,724,882
2464,330,411,510,628,768,935,1137,1378
2465,304,379,469,579,711,866,1056,1280
2466,325,404,501,618,755,919,1119,1356
2467,247,311,388,483,597,729,888,1080
2468,294,368,456,561,689,840,1023,1241
2469,139,183,234,298,372,460,568,695
2470,268,337,418,520,638,779,949,1153
2471,302,375,465,575,706,860,1048,1271
2472,232,294,370,458,565,691,844,1027
2473,389,483,594,727,886,1076,1305,1580
2474,314,393,486,597,731,890,1083,1313
2475,207,262,331,414,512,628,769,936
2476,334,414,511,631,773,940,1143,1385
2477,125,164,211,269,340,421,519,637
2478,111,149,194,248,311,387,480,589
2479,354,438,541,664,810,985,1198,1451
2480,198,254,319,398,495,607,744,906
2481,283,353,439,541,663,808,986,1196
2482,314,391,484,597,732,891,1083,1314
2483,248,314,393,488,599,732,895,1087
2484,222,279,349,437,539,659,806,981
2485,323,401,496,613,752,916,1113,1350
2486,358,444,547,672,823,1001,1215,1472
2487,295,369,457,563,690,840,1024,1242
2488,376,464,574,706,862,1048,1273,1541
2489,184,235,296,370,458,562,689,841
2490,211,266,336,419,519,636,779,948
2491,240,302,379,469,579,708,866,1052
2492,449,552,679,832,1014,1229,1490,1802
2493,311,386,480,594,728,887,1080,1309
2494,425,523,642,786,960,1165,1415,1711
2495,163,210,266,335,418,514,632,772
2496,337,417,517,636,779,948,1152,1396
2497,219,277,349,436,537,658,804,979
2498,294,366,456,561,687,838,1019,1237
2499,245,307,384,475,587,717,877,1065
2500,112,150,196,253,317,394,487,598
2501,258,325,406,502,618,755,921,1119
2502,129,169,218,278,350,433,533,654
2503,127,165,213,270,339,419,517,634
2504,442,545,671,820,1000,1214,1472,1780
2505,400,496,612,750,915,1111,1347,1631
2506,279,349,433,537,660,805,983,1192
2507,416,515,634,777,946,1148,1392,1684
2508,411,509,626,770,939,1140,1382,1672
2509,209,266,334,419,517,633,776,944
2510,224,284,357,446,550,674,824,1002
2511,341,424,524,646,791,962,1170,1417
2512,146,190,244,307,384,474,583,714
2513,181,231,292,368,456,560,688,839
2514,179,230,290,366,453,556,683,833
2515,348,432,532,656,802,976,1187,1438
2516,115,152,197,251,315,392,484,595
2517,372,460,568,698,852,1035,1259,1523
2518,229,291,363,450,555,679,830,1009
2519,375,466,576,706,862,1048,1273,1541
2520,228,289,362,449,554,678,828,1007
2521,113,151,196,253,319,396,490,602
2522,336,416,515,634,776,944,1146,1390
2523,148,194,249,315,394,485,599,731
2524,412,508,627,767,936,1136,1379,1668
2525,112,148,192,247,313,389,481,591
2526,218,278,350,436,537,657,804,978
2527,311,389,481,594,726,885,1076,1305
2528,232,292,367,457,563,689,842,1024
2529,395,487,599,735,896,1088,1322,1599
2530,323,404,501,617,756,921,1120,1358
2531,138,181,231,293,367,453,559,684
2532,360,448,552,677,826,1004,1220,1477
2533,111,146,191,247,312,387,479,589
2534,369,458,566,694,849,1032,1255,1519
2535,388,482,592,725,887,1077,1306,1581
2536,113,149,194,250,314,390,484,594
2537,150,196,252,318,399,491,604,739
2538,364,450,555,684,836,1016,1233,1494
2539,416,513,630,771,939,1139,1383,1673
2540,353,438,541,666,815,990,1205,1459
2541,163,212,269,341,425,523,644,786
2542,120,160,207,265,335,415,513,629
2543,262,330,411,509,627,765,932,1133
2544,153,199,255,324,404,498,613,749
2545,251,317,397,491,606,740,903,1097
2546,415,512,630,774,945,1147,1392,1684
2547,214,271,339,422,520,637,780,949
2548,220,278,350,435,536,656,801,975
2549,234,296,370,461,568,694,848,1031
2550,156,202,257,326,408,502,617,754
2551,262,330,411,507,624,761,930,1129
2552,227,288,361,450,557,681,832,1012
2553,171,220,281,353,438,538,661,807
2554,356,443,548,676,827,1005,1222,1479
2555,325,406,501,619,759,924,1124,1362
2556,115,153,200,256,324,402,497,610
2557,120,158,205,262,329,408,505,619
2558,296,371,460,569,698,851,1036,1257
2559,289,361,448,553,677,825,1004,1219
2560,111,147,191,244,306,380,472,579
2561,446,551,678,830,1012,1227,1488,1799
2562,165,213,272,341,426,524,645,787
2563,245,310,386,481,594,726,886,1077
2564,129,171,222,282,355,439,542,664
2565,215,271,339,425,526,644,787,958
2566,132,174,223,283,356,440,543,665
2567,189,241,303,378,471,578,707,863
2568,434,537,660,809,988,1198,1454,1758
2569,380,472,583,716,873,1060,1287,1558
2570,273,341,425,528,649,791,964,1171
2571,309,386,480,592,724,882,1073,1301
2572,342,424,525,646,790,961,1169,1416
2573,185,235,299,373,462,568,697,850
2574,289,361,450,557,684,833,1014,1231
2575,190,241,303,382,472,580,710,866
2576,140,181,233,294,366,453,559,684
2577,133,174,225,288,360,445,549,672
2578,240,301,377,468,578,707,864,1050
2579,171,218,278,349,434,534,657,801
2580,228,287,361,449,555,679,831,1010
2581,238,301,377,467,577,706,863,1049
2582,140,184,237,299,375,463,570,698
2583,145,187,239,304,379,468,577,706
2584,307,381,474,587,719,876,1066,1293
2585,169,218,278,351,436,537,660,805
2586,433,534,656,801,977,1185,1436,1737
2587,200,255,320,399,494,606,742,904
2588,237,299,376,466,575,703,860,1045
2589,132,172,221,283,355,438,542,663
2590,324,402,499,616,753,917,1117,1353
2591,433,535,658,808,986,1196,1450,1754
2592,227,286,359,447,551,675,824,1003
2593,427,526,647,794,968,1175,1426,1724
2594,271,338,421,523,643,784,957,1161
2595,311,387,481,595,731,890,1083,1313
2596,112,147,192,249,312,388,479,589
2597,244,307,382,475,587,717,874,1063
2598,427,528,651,799,974,1182,1434,1734
2599,427,527,649,794,968,1174,1424,1722
2600,412,510,629,771,939,1140,1384,1674
2601,430,531,651,796,970,1177,1427,1726
2602,420,517,637,782,955,1159,1407,1701
2603,276,346,430,533,654,798,973,1181
2604,293,368,458,564,692,844,1026,1246
2605,431,533,654,801,978,1186,1438,1739
2606,360,448,553,681,834,1014,1233,1493
2607,293,368,455,561,687,837,1020,1237
2608,408,506,621,760,926,1124,1364,1650
2609,383,474,585,718,877,1066,1294,1566
2610,328,407,505,623,763,928,1128,1368
2611,309,386,478,590,722,880,1069,1297
2612,172,219,277,351,436,536,658,803
2613,151,195,250,314,391,482,595,727
2614,110,145,191,243,307,381,471,579
2615,288,360,447,553,680,829,1010,1225
2616,378,469,578,708,866,1052,1278,1547
2617,244,309,386,479,590,721,879,1069
2618,188,239,301,375,464,570,699,852
2619,376,467,576,709,867,1054,1279,1549
2620,280,351,438,543,667,814,993,1205
2621,387,480,592,728,888,1078,1310,1585
2622,276,345,428,532,654,798,971,1180
2623,148,194,247,312,388,479,590,721
2624,413,509,627,770,938,1139,1383,1673
2625,139,180,232,295,369,456,563,689
2626,149,195,250,317,394,486,597,731
2627,384,475,584,715,874,1062,1291,1562
2628,142,185,239,303,379,468,576,705
2629,373,462,571,701,857,1041,1264,1531
2630,186,237,301,379,471,578,709,864
2631,150,194,249,315,394,486,597,731
2632,213,270,338,421,521,638,780,950
2633,372,460,567,695,849,1032,1252,1517
2634,404,500,616,754,920,1117,1356,1640
2635,253,320,398,493,606,740,904,1098
2636,273,343,427,526,648,791,965,1171
2637,173,223,284,358,446,548,673,821
2638,138,181,231,295,370,457,562,689
2639,172,220,281,352,437,537,659,805
2640,446,549,673,822,1002,1215,1474,1782
2641,237,297,371,461,569,695,849,1032
2642,260,325,405,504,619,756,922,1120
2643,254,318,397,492,606,741,904,1098
2644,165,212,269,337,420,517,637,777
2645,320,399,494,611,747,909,1107,1341
2646,203,258,323,406,504,617,755,920
2647,414,512,630,773,945,1146,1390,1682
2648,132,174,226,286,359,444,547,670
2649,422,519,640,784,956,1160,1406,1701
2650,333,414,513,630,773,940,1143,1385
2651,402,497,612,751,915,1111,1349,1632
2652,427,526,646,793,966,1172,1422,1720
2653,313,390,484,596,730,889,1082,1312
2654,410,506,624,763,930,1129,1368,1656
2655,244,307,385,476,586,717,875,1064
2656,123,163,212,269,339,420,518,636
2657,198,252,317,395,491,602,738,899
2658,255,320,399,495,610,745,910,1105
2659,123,162,211,270,338,419,518,635
2660,264,333,414,514,632,771,941,1142
2661,258,325,405,502,619,756,923,1121
2662,246,311,389,484,596,728,890,1081
2663,275,345,431,533,656,800,974,1183
2664,331,410,509,627,768,934,1138,1378
2665,417,516,635,780,952,1156,1401,1695
2666,173,224,284,357,442,543,667,814
2667,311,389,481,592,725,883,1075,1303
2668,380,469,579,713,870,1058,1284,1555
2669,232,292,366,456,563,689,843,1025
2670,439,543,666,813,993,1204,1461,1766
2671,277,347,432,533,655,799,973,1182
2672,229,289,363,450,554,678,829,1008
2673,115,154,201,256,324,402,499,612
2674,121,160,209,265,332,412,510,625
2675,362,448,552,677,827,1005,1220,1478
2676,165,214,271,341,425,523,643,785
2677,345,429,530,651,798,970,1180,1429
2678,393,487,598,732,895,1086,1317,1595
2679,389,481,591,724,884,1073,1303,1577
2680,179,228,289,363,449,552,677,826
2681,258,323,403,499,616,752,916,1114
2682,335,417,516,637,780,949,1153,1398
2683,307,384,475,587,719,876,1067,1294
2684,260,328,409,505,623,761,927,1127
2685,362,448,553,682,835,1015,1233,1493
2686,410,508,625,765,932,1132,1373,1661
2687,292,365,455,564,691,842,1026,1245
2688,225,283,356,442,545,667,815,992
2689,247,312,390,486,598,731,892,1084
2690,257,321,402,499,615,751,915,1112
2691,249,315,393,488,601,735,897,1090
2692,223,283,355,442,545,667,815,992
2693,246,308,384,477,588,719,876,1066
2694,266,332,414,511,628,766,935,1135
2695,419,517,637,780,950,1153,1399,1692
2696,261,326,406,501,617,754,919,1117
2697,142,186,238,302,377,465,572,701
2698,307,382,475,588,721,878,1067,1295
2699,327,407,504,623,764,930,1130,1370
2700,369,459,565,696,851,1034,1257,1521
2701,199,253,319,399,493,605,740,902
2702,348,432,532,655,800,973,1181,1432
2703,175,224,283,354,441,542,664,811
2704,413,512,631,774,946,1148,1392,1684
2705,346,429,530,653,799,972,1182,1432
2706,361,446,551,676,825,1003,1217,1475
2707,195,249,313,390,483,593,727,886
2708,240,301,375,467,574,702,857,1042
2709,333,413,512,629,771,938,1141,1383
2710,208,264,331,414,511,626,768,934
2711,397,491,605,742,905,1099,1333,1614
2712,148,192,244,311,388,478,589,720
2713,336,417,516,634,777,946,1151,1394
2714,386,478,590,726,885,1076,1305,1580
2715,190,243,308,388,481,590,723,881
2716,207,261,329,413,509,624,763,930
2717,345,430,533,655,801,974,1183,1434
2718,248,311,389,483,595,727,888,1079
2719,449,555,682,835,1018,1234,1496,1809
2720,415,512,631,772,943,1144,1389,1680
2721,157,202,257,323,403,496,611,746
2722,123,163,211,267,336,417,515,632
2723,343,427,529,652,798,971,1179,1429
2724,142,185,237,300,376,464,573,701
2725,120,159,207,265,335,415,512,629
2726,217,274,345,430,531,651,796,969
2727,448,552,676,828,1008,1222,1481,1791
2728,136,176,228,290,364,449,554,678
2729,144,189,241,307,382,471,581,710
2730,311,389,481,592,725,883,1074,1303
2731,133,176,227,287,361,447,550,674
2732,197,250,317,398,492,603,738,900
2733,388,482,593,728,889,1079,1309,1585
2734,121,161,209,267,334,414,511,627
2735,356,443,547,671,821,998,1212,1468
2736,242,305,383,476,586,716,873,1062
2737,302,376,466,574,705,859,1045,1268
2738,211,266,334,417,515,631,772,940
2739,401,497,612,749,914,1109,1347,1629
2740,358,444,549,673,825,1002,1218,1475
2741,442,543,666,817,996,1208,1463,1770
2742,323,401,495,610,747,909,1107,1341
2743,194,248,314,393,486,597,732,892
2744,413,511,628,772,940,1141,1384,1674
2745,230,291,365,455,560,685,838,1019
2746,233,296,371,460,569,696,850,1034
2747,362,449,556,682,834,1013,1230,1490
2748,355,440,543,668,817,993,1207,1462
2749,139,180,232,297,371,458,565,691
2750,329,411,508,628,768,935,1136,1377
2751,324,402,498,615,754,918,1118,1354
2752,377,466,574,705,862,1047,1271,1539
2753,415,511,627,767,935,1135,1376,1665
2754,291,362,451,558,685,835,1016,1233
2755,173,221,281,352,439,540,663,809
2756,156,201,258,327,409,503,619,756
2757,349,435,538,661,808,982,1193,1445
2758,152,197,252,321,400,493,606,741
2759,161,206,263,332,412,507,623,761
2760,393,488,601,737,900,1093,1325,1604
2761,201,254,322,401,495,608,743,906
2762,212,269,337,420,519,636,779,948
2763,356,443,548,674,823,1001,1215,1472
2764,236,298,373,464,573,700,855,1040
2765,160,206,261,331,414,510,627,766
2766,268,338,421,522,643,784,956,1161
2767,409,505,621,760,928,1126,1367,1654
2768,316,394,490,604,739,900,1095,1328
2769,373,463,571,701,858,1042,1264,1531
2770,398,494,607,746,911,1107,1344,1626
2771,246,309,385,480,590,721,881,1070
2772,346,431,533,656,802,976,1187,1438
2773,349,432,535,658,804,978,1190,1441
2774,119,156,204,260,329,408,504,619
2775,296,370,458,568,697,850,1036,1256
2776,169,219,278,348,434,534,657,801
2777,113,150,194,249,314,390,483,593
2778,207,264,334,417,517,633,775,943
2779,382,474,583,715,873,1060,1288,1559
2780,200,253,319,397,492,603,737,899
